country,iso2c,iso3c,year,status,lastupdated,crop_index,livestock_index,agri_va_usd,agri_va_per_worker,region,capital,longitude,latitude,income,lending,svc_va_usd,tourism_receipts_usd,tourism_pct_exports,gdp_usd,country_group,short_name,tourism_pct_gdp
United States,US,USA,2006,,2026-01-28,80.84,91.47,139466580000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,10182276636000,121030000000,8.26712732523629,13815586948000,Developed,USA,0.8760395085314909
United States,US,USA,2007,,2026-01-28,86.81,94.39,155615884000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,10699646961000,134800000000,8.11651656931463,14474226905000,Developed,USA,0.9313105348198906
United States,US,USA,2008,,2026-01-28,86.09,96.98,155526692000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,11021199447000,149094000000,8.06094775906366,14769857911000,Developed,USA,1.00944776109837
United States,US,USA,2009,,2026-01-28,89.74,96.14,139030815000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,11077795034000,137111000000,8.60823913791415,14478064934000,Developed,USA,0.9470257290945785
United States,US,USA,2010,,2026-01-28,89.55,96.27,154919659000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,11478931620000,161821000000,8.64278832082482,15048964444000,Developed,USA,1.0752965800548342
United States,US,USA,2011,,2026-01-28,87,97.75,187283956000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,11840427051000,178935000000,8.34757757669965,15599728123000,Developed,USA,1.1470392213834866
United States,US,USA,2012,,2026-01-28,85.99,98.43,186811721000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,12379642957000,195113000000,8.68151636541454,16253972230000,Developed,USA,1.200401952452456
United States,US,USA,2013,,2026-01-28,92.94,98.78,222512729000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,12769842707000,213105000000,9.21286537167917,16843190993000,Developed,USA,1.2652293742234832
United States,US,USA,2014,,2026-01-28,97.81,98.95,205705398000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,13308249200000,222746000000,9.30973793087307,17550680174000,Developed,USA,1.2691587892415777
United States,US,USA,2015,,2026-01-28,95.48,98.65,188238199000,64711.9307938864,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,13971736585000,230574000000,10.1094096508835,18206020741000,Developed,USA,1.266471148639015
United States,US,USA,2016,,2026-01-28,106.71,102.4,176228444000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,14477436424000,228549000000,10.199328461316,18695110842000,Developed,USA,1.2225067929875395
United States,US,USA,2017,,2026-01-28,100.53,105.17,184424799000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,15003964723000,233758000000,9.76238234904741,19477336549000,Developed,USA,1.2001538270488095
United States,US,USA,2018,,2026-01-28,100.21,107.78,185598437000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,15756152124000,241984000000,9.50977410042199,20533057312000,Developed,USA,1.1785093487202165
United States,US,USA,2019,,2026-01-28,93.68,109.32,179346384000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,16502075586000,239447000000,9.37501957639807,21380976119000,Developed,USA,1.119906774448982
United States,US,USA,2020,,2026-01-28,98.43,108.77,199831763000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,16456124708000,84205000000,3.87533930216739,21060473613000,Developed,USA,0.3998248166082209
United States,US,USA,2021,,2026-01-28,101,110.06,223723739000,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,18092318398000,NA,NA,23315080560000,Developed,USA,NA
United States,US,USA,2022,,2026-01-28,92.96,110.55,NA,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,NA,NA,NA,25604848907611,Developed,USA,NA
United States,US,USA,2023,,2026-01-28,NA,NA,NA,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,NA,NA,NA,27292170793214.4,Developed,USA,NA
United States,US,USA,2024,,2026-01-28,NA,NA,NA,NA,North America,Washington D.C.,-77.032,38.8895,High income,Not classified,NA,NA,NA,28750956130731.2,Developed,USA,NA
Viet Nam,VN,VNM,1990,,2026-01-28,32.77,31.21,2506941522.39593,NA,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,2497377753.35897,NA,NA,6471740805.56984,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,1991,,2026-01-28,34.16,22.67,3892370064.85938,610.498284599461,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,3433552149.75055,NA,NA,9613369520.41885,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,1992,,2026-01-28,37.18,24.29,3348717156.47432,644.95315115485,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,3828176539.81938,NA,NA,9866990236.43587,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,1993,,2026-01-28,39.06,25.91,3937144768.89303,658.209071551154,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,5434472077.70728,NA,NA,13180953598.1716,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,1994,,2026-01-28,40.75,27.99,4467015119.02354,673.86188833233,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,7117777358.21211,NA,NA,16286433533.3228,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,1995,,2026-01-28,43.39,29.18,5636647049.57551,700.266398107668,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,9136642583.30798,NA,NA,20736164458.9505,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,1996,,2026-01-28,46.55,30.57,6844624362.14943,724.716924735851,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,10482207656.6614,NA,NA,24657470574.7501,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,1997,,2026-01-28,49.21,33.89,6918079770.57988,805.000345729176,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,11315467570.2151,NA,NA,26843700441.5482,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,1998,,2026-01-28,51.37,35.74,7014847753.99457,821.550211817576,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,11354009647.2716,NA,NA,27209602050.0452,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,1999,,2026-01-28,55.85,38.29,7295527464.34782,846.273638407595,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,11493774578.3784,NA,NA,28683659006.7752,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,2000,,2026-01-28,58.98,41.45,7648047087.73482,871.385667809519,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,12074563617.1398,NA,NA,31172518403.3162,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,2001,,2026-01-28,60.51,44.47,7596382610.09844,882.36955511948,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,12626138922.8729,NA,NA,32685198808.5549,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,2002,,2026-01-28,64.59,48.57,8075067901.43657,929.317727010214,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,13494027945.9406,NA,NA,35064105500.8344,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,2003,,2026-01-28,67.07,52.63,8916100260.7832,988.737444607084,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,15025032910.083,1400000000,5.97754152256522,39552513231.9169,ASEAN,Vietnam,3.5395980826580447
Viet Nam,VN,VNM,2004,,2026-01-28,70.93,54.76,9906769973.32656,1045.1908939581,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,17255112409.5008,1700000000,5.60094886663152,45427854693.2554,ASEAN,Vietnam,3.742197406148691
Viet Nam,VN,VNM,2005,,2026-01-28,71.73,60.84,11123206187.6626,1124.72295438745,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,24533832175.915,2300000000,6.28020642765475,57633255738.1992,ASEAN,Vietnam,3.990751468991825
Viet Nam,VN,VNM,2006,,2026-01-28,74.28,66.43,12429279272.2385,1205.28585401916,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,28333057192.4285,2850000000,6.34376530294262,66371664817.0436,ASEAN,Vietnam,4.294001073886198
Viet Nam,VN,VNM,2007,,2026-01-28,77.54,69.09,14441738266.5456,1242.34511609882,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,33159134126.5591,3750000000,6.86926416442271,77414425532.2452,ASEAN,Vietnam,4.844058422209726
Viet Nam,VN,VNM,2008,,2026-01-28,80.53,75.96,20235611648.6988,1275.3942052643,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,42139459277.0937,3930000000,5.63917866008523,99130304099.1274,ASEAN,Vietnam,3.9644789105762404
Viet Nam,VN,VNM,2009,,2026-01-28,80.85,82.16,20321377471.9397,1287.08635062735,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,46056323585.6072,3050000000,4.85189780789666,106014659565.214,ASEAN,Vietnam,2.8769606132855796
Viet Nam,VN,VNM,2010,,2026-01-28,83.27,83.51,22632313871.714,1228.89171633115,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,59803968227.8453,4450000000,5.58364806705397,147201173196.979,ASEAN,Vietnam,3.0230737319227607
Viet Nam,VN,VNM,2011,,2026-01-28,87.26,87.16,28062485332.5613,1267.39808715412,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,67151580864.1792,5710000000,5.39774070047738,172595049183.925,ASEAN,Vietnam,3.308322009813369
Viet Nam,VN,VNM,2012,,2026-01-28,94.36,89.6,31684724093.5279,1311.83478622839,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,76512797994.7619,6850000000,5.51024019820776,195590661129.249,ASEAN,Vietnam,3.502212201979023
Viet Nam,VN,VNM,2013,,2026-01-28,96.35,91.87,32517104119.6282,1331.76602635676,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,86641848072.4449,7250000000,5.07905816747581,213708811665.34,ASEAN,Vietnam,3.3924665733265265
Viet Nam,VN,VNM,2014,,2026-01-28,99.4,94.56,34738393256.3174,1370.32846786034,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,95536767313.9446,7410000000,4.59714493104283,233451469642.519,ASEAN,Vietnam,3.1741072400815593
Viet Nam,VN,VNM,2015,,2026-01-28,100.98,99.54,34631987893.6014,1467.31401983281,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,100950287482.157,7350000000,4.24200799921508,239258328381.741,ASEAN,Vietnam,3.0719933762443334
Viet Nam,VN,VNM,2016,,2026-01-28,99.63,105.9,35526181996.7673,1560.90226629901,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,110177180134.005,8500000000,4.49542788540361,257096001177.982,ASEAN,Vietnam,3.3061579958669345
Viet Nam,VN,VNM,2017,,2026-01-28,101.53,107.45,36378682181.473,1659.8257125719,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,119802403313.103,8890000000,3.89589331650518,281353605986.903,ASEAN,Vietnam,3.1597249194004746
Viet Nam,VN,VNM,2018,,2026-01-28,104.7,112.2,38163776079.2141,1803.4515587593,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,130774748378.138,10080000000,3.89960829827361,310106478394.659,ASEAN,Vietnam,3.250496426963265
Viet Nam,VN,VNM,2019,,2026-01-28,105.44,106.83,39403370776.4683,2035.22751572402,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,142000659792.271,11830000000,4.21257290991575,334365270496.667,ASEAN,Vietnam,3.538046873835817
Viet Nam,VN,VNM,2020,,2026-01-28,106.01,114.57,43865620544.0877,2271.97403739261,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,144993385696.543,3232000000,1.11360339593907,346615738537.796,ASEAN,Vietnam,0.9324446759498698
Viet Nam,VN,VNM,2021,,2026-01-28,109.24,131.19,46187144624.1214,2647.57486788378,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,151198101534.191,NA,NA,366474752771.009,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,2022,,2026-01-28,109.55,135.42,49118533037.331,2312.99577075781,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,170073351786.032,NA,NA,413445230668.578,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,2023,,2026-01-28,NA,NA,51462771462.6317,2988.35042549122,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,183496756795.335,NA,NA,433857681378.291,ASEAN,Vietnam,NA
Viet Nam,VN,VNM,2024,,2026-01-28,NA,NA,56516273390.5477,3198.68544531056,East Asia & Pacific,Hanoi,105.825,21.0069,Lower middle income,IBRD,201796160869.551,NA,NA,476388230307.175,ASEAN,Vietnam,NA
