iso3c,country,year,country_group,sector,pct_of_gdp
THA,Thailand,2003,ASEAN,Services,52.6404701499991
THA,Thailand,2003,ASEAN,Manufacturing,29.5805029456399
THA,Thailand,2004,ASEAN,Agriculture,9.29111013904814
THA,Thailand,2004,ASEAN,Industry,37.9023024950671
THA,Thailand,2004,ASEAN,Services,52.8065873658848
THA,Thailand,2004,ASEAN,Manufacturing,29.4189680545022
THA,Thailand,2005,ASEAN,Agriculture,9.19435528237181
THA,Thailand,2005,ASEAN,Industry,38.5052107116361
THA,Thailand,2005,ASEAN,Services,52.3004340059921
THA,Thailand,2005,ASEAN,Manufacturing,29.6150680597619
THA,Thailand,2006,ASEAN,Agriculture,9.40199346621521
THA,Thailand,2006,ASEAN,Industry,39.146855883906
THA,Thailand,2006,ASEAN,Services,51.4511506498788
THA,Thailand,2006,ASEAN,Manufacturing,30.1680799710117
THA,Thailand,2007,ASEAN,Agriculture,9.3476847010693
THA,Thailand,2007,ASEAN,Industry,39.4313718771557
THA,Thailand,2007,ASEAN,Services,51.220943421775
THA,Thailand,2007,ASEAN,Manufacturing,30.5874496669954
THA,Thailand,2008,ASEAN,Agriculture,10.0724338253633
THA,Thailand,2008,ASEAN,Industry,39.4796129651304
THA,Thailand,2008,ASEAN,Services,50.4479532095063
THA,Thailand,2008,ASEAN,Manufacturing,30.5547305435118
THA,Thailand,2009,ASEAN,Agriculture,9.78703375942043
THA,Thailand,2009,ASEAN,Industry,38.6085988884387
THA,Thailand,2009,ASEAN,Services,51.6043673521408
THA,Thailand,2009,ASEAN,Manufacturing,29.4621400654976
THA,Thailand,2010,ASEAN,Agriculture,10.5221756369849
THA,Thailand,2010,ASEAN,Industry,39.9217256985357
THA,Thailand,2010,ASEAN,Services,49.5560986644794
THA,Thailand,2010,ASEAN,Manufacturing,30.9304788194459
THA,Thailand,2011,ASEAN,Agriculture,11.5917917775207
THA,Thailand,2011,ASEAN,Industry,37.9813982711097
THA,Thailand,2011,ASEAN,Services,50.4268099513695
THA,Thailand,2011,ASEAN,Manufacturing,28.9958809244545
THA,Thailand,2012,ASEAN,Agriculture,11.5041001535767
THA,Thailand,2012,ASEAN,Industry,37.343694137461
THA,Thailand,2012,ASEAN,Services,51.1522057089623
THA,Thailand,2012,ASEAN,Manufacturing,27.9727873518431
THA,Thailand,2013,ASEAN,Agriculture,11.3222153379773
THA,Thailand,2013,ASEAN,Industry,36.8985884648101
THA,Thailand,2013,ASEAN,Services,51.7791961972126
THA,Thailand,2013,ASEAN,Manufacturing,27.5886907461759
THA,Thailand,2014,ASEAN,Agriculture,10.0889216151042
THA,Thailand,2014,ASEAN,Industry,36.7630403655124
THA,Thailand,2014,ASEAN,Services,53.1480380193834
THA,Thailand,2014,ASEAN,Manufacturing,27.5735009565918
THA,Thailand,2015,ASEAN,Agriculture,8.87272364786793
THA,Thailand,2015,ASEAN,Industry,36.1791773262667
THA,Thailand,2015,ASEAN,Services,54.9480990258654
THA,Thailand,2015,ASEAN,Manufacturing,27.3740711959416
THA,Thailand,2016,ASEAN,Agriculture,8.47807696285562
THA,Thailand,2016,ASEAN,Industry,35.586765405076
THA,Thailand,2016,ASEAN,Services,55.9351576320684
THA,Thailand,2016,ASEAN,Manufacturing,27.1442393688371
THA,Thailand,2017,ASEAN,Agriculture,8.40641258665047
THA,Thailand,2017,ASEAN,Industry,35.018759526322
THA,Thailand,2017,ASEAN,Services,56.5748278870276
THA,Thailand,2017,ASEAN,Manufacturing,27.0148154805347
THA,Thailand,2018,ASEAN,Agriculture,8.20181926195524
THA,Thailand,2018,ASEAN,Industry,34.7424896675041
THA,Thailand,2018,ASEAN,Services,57.0556910705407
THA,Thailand,2018,ASEAN,Manufacturing,26.7128343918527
THA,Thailand,2019,ASEAN,Agriculture,8.1285680400948
THA,Thailand,2019,ASEAN,Industry,33.5939105133265
THA,Thailand,2019,ASEAN,Services,58.2775214465787
THA,Thailand,2019,ASEAN,Manufacturing,25.6215964143658
THA,Thailand,2020,ASEAN,Agriculture,8.70285214673554
THA,Thailand,2020,ASEAN,Industry,33.2907229678575
THA,Thailand,2020,ASEAN,Services,58.006424885407
THA,Thailand,2020,ASEAN,Manufacturing,25.5553325712421
THA,Thailand,2021,ASEAN,Agriculture,8.69291293050797
THA,Thailand,2021,ASEAN,Industry,35.0317119667993
THA,Thailand,2021,ASEAN,Services,56.2753751026927
THA,Thailand,2021,ASEAN,Manufacturing,27.1516178101018
THA,Thailand,2022,ASEAN,Agriculture,8.71945138441444
THA,Thailand,2022,ASEAN,Industry,35.1217577031461
THA,Thailand,2022,ASEAN,Services,56.1587909124394
THA,Thailand,2022,ASEAN,Manufacturing,27.0235171521781
THA,Thailand,2023,ASEAN,Agriculture,8.5627759867239
THA,Thailand,2023,ASEAN,Industry,32.9804093286492
THA,Thailand,2023,ASEAN,Services,58.4568146846269
THA,Thailand,2023,ASEAN,Manufacturing,24.9792811540709
THA,Thailand,2024,ASEAN,Agriculture,8.7111266189882
THA,Thailand,2024,ASEAN,Industry,32.1359776535892
THA,Thailand,2024,ASEAN,Services,59.1528957274226
THA,Thailand,2024,ASEAN,Manufacturing,24.3302698519497
VNM,Viet Nam,1960,ASEAN,Agriculture,NA
VNM,Viet Nam,1960,ASEAN,Industry,NA
VNM,Viet Nam,1960,ASEAN,Services,NA
VNM,Viet Nam,1960,ASEAN,Manufacturing,NA
VNM,Viet Nam,1961,ASEAN,Agriculture,NA
VNM,Viet Nam,1961,ASEAN,Industry,NA
VNM,Viet Nam,1961,ASEAN,Services,NA
VNM,Viet Nam,1961,ASEAN,Manufacturing,NA
VNM,Viet Nam,1962,ASEAN,Agriculture,NA
VNM,Viet Nam,1962,ASEAN,Industry,NA
VNM,Viet Nam,1962,ASEAN,Services,NA
VNM,Viet Nam,1962,ASEAN,Manufacturing,NA
VNM,Viet Nam,1963,ASEAN,Agriculture,NA
VNM,Viet Nam,1963,ASEAN,Industry,NA
VNM,Viet Nam,1963,ASEAN,Services,NA
VNM,Viet Nam,1963,ASEAN,Manufacturing,NA
VNM,Viet Nam,1964,ASEAN,Agriculture,NA
VNM,Viet Nam,1964,ASEAN,Industry,NA
VNM,Viet Nam,1964,ASEAN,Services,NA
VNM,Viet Nam,1964,ASEAN,Manufacturing,NA
VNM,Viet Nam,1965,ASEAN,Agriculture,NA
VNM,Viet Nam,1965,ASEAN,Industry,NA
VNM,Viet Nam,1965,ASEAN,Services,NA
VNM,Viet Nam,1965,ASEAN,Manufacturing,NA
VNM,Viet Nam,1966,ASEAN,Agriculture,NA
VNM,Viet Nam,1966,ASEAN,Industry,NA
VNM,Viet Nam,1966,ASEAN,Services,NA
VNM,Viet Nam,1966,ASEAN,Manufacturing,NA
VNM,Viet Nam,1967,ASEAN,Agriculture,NA
VNM,Viet Nam,1967,ASEAN,Industry,NA
VNM,Viet Nam,1967,ASEAN,Services,NA
VNM,Viet Nam,1967,ASEAN,Manufacturing,NA
VNM,Viet Nam,1968,ASEAN,Agriculture,NA
VNM,Viet Nam,1968,ASEAN,Industry,NA
VNM,Viet Nam,1968,ASEAN,Services,NA
VNM,Viet Nam,1968,ASEAN,Manufacturing,NA
VNM,Viet Nam,1969,ASEAN,Agriculture,NA
VNM,Viet Nam,1969,ASEAN,Industry,NA
VNM,Viet Nam,1969,ASEAN,Services,NA
VNM,Viet Nam,1969,ASEAN,Manufacturing,NA
VNM,Viet Nam,1970,ASEAN,Agriculture,NA
VNM,Viet Nam,1970,ASEAN,Industry,NA
VNM,Viet Nam,1970,ASEAN,Services,NA
VNM,Viet Nam,1970,ASEAN,Manufacturing,NA
VNM,Viet Nam,1971,ASEAN,Agriculture,NA
VNM,Viet Nam,1971,ASEAN,Industry,NA
VNM,Viet Nam,1971,ASEAN,Services,NA
VNM,Viet Nam,1971,ASEAN,Manufacturing,NA
VNM,Viet Nam,1972,ASEAN,Agriculture,NA
VNM,Viet Nam,1972,ASEAN,Industry,NA
VNM,Viet Nam,1972,ASEAN,Services,NA
VNM,Viet Nam,1972,ASEAN,Manufacturing,NA
VNM,Viet Nam,1973,ASEAN,Agriculture,NA
VNM,Viet Nam,1973,ASEAN,Industry,NA
VNM,Viet Nam,1973,ASEAN,Services,NA
VNM,Viet Nam,1973,ASEAN,Manufacturing,NA
VNM,Viet Nam,1974,ASEAN,Agriculture,NA
VNM,Viet Nam,1974,ASEAN,Industry,NA
VNM,Viet Nam,1974,ASEAN,Services,NA
VNM,Viet Nam,1974,ASEAN,Manufacturing,NA
VNM,Viet Nam,1975,ASEAN,Agriculture,NA
VNM,Viet Nam,1975,ASEAN,Industry,NA
VNM,Viet Nam,1975,ASEAN,Services,NA
VNM,Viet Nam,1975,ASEAN,Manufacturing,NA
VNM,Viet Nam,1976,ASEAN,Agriculture,NA
VNM,Viet Nam,1976,ASEAN,Industry,NA
VNM,Viet Nam,1976,ASEAN,Services,NA
VNM,Viet Nam,1976,ASEAN,Manufacturing,NA
VNM,Viet Nam,1977,ASEAN,Agriculture,NA
VNM,Viet Nam,1977,ASEAN,Industry,NA
VNM,Viet Nam,1977,ASEAN,Services,NA
VNM,Viet Nam,1977,ASEAN,Manufacturing,NA
VNM,Viet Nam,1978,ASEAN,Agriculture,NA
VNM,Viet Nam,1978,ASEAN,Industry,NA
VNM,Viet Nam,1978,ASEAN,Services,NA
VNM,Viet Nam,1978,ASEAN,Manufacturing,NA
VNM,Viet Nam,1979,ASEAN,Agriculture,NA
VNM,Viet Nam,1979,ASEAN,Industry,NA
VNM,Viet Nam,1979,ASEAN,Services,NA
VNM,Viet Nam,1979,ASEAN,Manufacturing,NA
VNM,Viet Nam,1980,ASEAN,Agriculture,NA
VNM,Viet Nam,1980,ASEAN,Industry,NA
VNM,Viet Nam,1980,ASEAN,Services,NA
VNM,Viet Nam,1980,ASEAN,Manufacturing,NA
VNM,Viet Nam,1981,ASEAN,Agriculture,NA
VNM,Viet Nam,1981,ASEAN,Industry,NA
VNM,Viet Nam,1981,ASEAN,Services,NA
VNM,Viet Nam,1981,ASEAN,Manufacturing,NA
VNM,Viet Nam,1982,ASEAN,Agriculture,NA
VNM,Viet Nam,1982,ASEAN,Industry,NA
VNM,Viet Nam,1982,ASEAN,Services,NA
VNM,Viet Nam,1982,ASEAN,Manufacturing,NA
VNM,Viet Nam,1983,ASEAN,Agriculture,NA
VNM,Viet Nam,1983,ASEAN,Industry,NA
VNM,Viet Nam,1983,ASEAN,Services,NA
VNM,Viet Nam,1983,ASEAN,Manufacturing,NA
VNM,Viet Nam,1984,ASEAN,Agriculture,NA
VNM,Viet Nam,1984,ASEAN,Industry,NA
VNM,Viet Nam,1984,ASEAN,Services,NA
VNM,Viet Nam,1984,ASEAN,Manufacturing,NA
VNM,Viet Nam,1985,ASEAN,Agriculture,NA
VNM,Viet Nam,1985,ASEAN,Industry,NA
VNM,Viet Nam,1985,ASEAN,Services,NA
VNM,Viet Nam,1985,ASEAN,Manufacturing,NA
VNM,Viet Nam,1986,ASEAN,Agriculture,38.0634390651085
VNM,Viet Nam,1986,ASEAN,Industry,28.881469115192
VNM,Viet Nam,1986,ASEAN,Services,33.0550918196995
VNM,Viet Nam,1986,ASEAN,Manufacturing,NA
VNM,Viet Nam,1987,ASEAN,Agriculture,40.5574912891986
VNM,Viet Nam,1987,ASEAN,Industry,28.3623693379791
VNM,Viet Nam,1987,ASEAN,Services,31.0801393728223
VNM,Viet Nam,1987,ASEAN,Manufacturing,NA
VNM,Viet Nam,1988,ASEAN,Agriculture,46.2970168612192
VNM,Viet Nam,1988,ASEAN,Industry,23.9623865110246
VNM,Viet Nam,1988,ASEAN,Services,29.7405966277562
VNM,Viet Nam,1988,ASEAN,Manufacturing,NA
VNM,Viet Nam,1989,ASEAN,Agriculture,42.0674189299826
VNM,Viet Nam,1989,ASEAN,Industry,22.9380984586908
VNM,Viet Nam,1989,ASEAN,Services,34.9944826113267
VNM,Viet Nam,1989,ASEAN,Manufacturing,NA
VNM,Viet Nam,1990,ASEAN,Agriculture,38.73674174711
VNM,Viet Nam,1990,ASEAN,Industry,22.6742938863068
VNM,Viet Nam,1990,ASEAN,Services,38.5889643665832
VNM,Viet Nam,1990,ASEAN,Manufacturing,NA
VNM,Viet Nam,1991,ASEAN,Agriculture,40.4891339773424
VNM,Viet Nam,1991,ASEAN,Industry,23.7944385779655
VNM,Viet Nam,1991,ASEAN,Services,35.7164274446921
VNM,Viet Nam,1991,ASEAN,Manufacturing,NA
VNM,Viet Nam,1992,ASEAN,Agriculture,33.9385879202403
VNM,Viet Nam,1992,ASEAN,Industry,27.2635978721094
VNM,Viet Nam,1992,ASEAN,Services,38.7978142076503
VNM,Viet Nam,1992,ASEAN,Manufacturing,NA
VNM,Viet Nam,1993,ASEAN,Agriculture,29.8699539420211
VNM,Viet Nam,1993,ASEAN,Industry,28.9003122816524
VNM,Viet Nam,1993,ASEAN,Services,41.2297337763265
VNM,Viet Nam,1993,ASEAN,Manufacturing,NA
VNM,Viet Nam,1994,ASEAN,Agriculture,27.4278288729318
VNM,Viet Nam,1994,ASEAN,Industry,28.8684508272934
VNM,Viet Nam,1994,ASEAN,Services,43.7037202997748
VNM,Viet Nam,1994,ASEAN,Manufacturing,NA
VNM,Viet Nam,1995,ASEAN,Agriculture,27.1826887789875
VNM,Viet Nam,1995,ASEAN,Industry,28.755919822449
VNM,Viet Nam,1995,ASEAN,Services,44.0613913985635
VNM,Viet Nam,1995,ASEAN,Manufacturing,NA
VNM,Viet Nam,1996,ASEAN,Agriculture,27.7588260377303
VNM,Viet Nam,1996,ASEAN,Industry,29.7298886912026
VNM,Viet Nam,1996,ASEAN,Services,42.5112852710671
VNM,Viet Nam,1996,ASEAN,Manufacturing,NA
VNM,Viet Nam,1997,ASEAN,Agriculture,25.7717067944634
VNM,Viet Nam,1997,ASEAN,Industry,32.0751347955985
VNM,Viet Nam,1997,ASEAN,Services,42.153158409938
VNM,Viet Nam,1997,ASEAN,Manufacturing,NA
VNM,Viet Nam,1998,ASEAN,Agriculture,25.7807804064629
VNM,Viet Nam,1998,ASEAN,Industry,32.4912677242346
VNM,Viet Nam,1998,ASEAN,Services,41.7279518693026
VNM,Viet Nam,1998,ASEAN,Manufacturing,NA
VNM,Viet Nam,1999,ASEAN,Agriculture,25.4344379935091
VNM,Viet Nam,1999,ASEAN,Industry,34.4947517390022
VNM,Viet Nam,1999,ASEAN,Services,40.0708102674888
VNM,Viet Nam,1999,ASEAN,Manufacturing,NA
VNM,Viet Nam,2000,ASEAN,Agriculture,24.5345819955349
VNM,Viet Nam,2000,ASEAN,Industry,36.7307753268455
VNM,Viet Nam,2000,ASEAN,Services,38.7346426776196
VNM,Viet Nam,2000,ASEAN,Manufacturing,NA
VNM,Viet Nam,2001,ASEAN,Agriculture,23.2410475903552
VNM,Viet Nam,2001,ASEAN,Industry,38.1294216644677
VNM,Viet Nam,2001,ASEAN,Services,38.6295307451771
VNM,Viet Nam,2001,ASEAN,Manufacturing,NA
VNM,Viet Nam,2002,ASEAN,Agriculture,23.0294421776834
VNM,Viet Nam,2002,ASEAN,Industry,38.4866787864761
VNM,Viet Nam,2002,ASEAN,Services,38.4838790358405
VNM,Viet Nam,2002,ASEAN,Manufacturing,NA
VNM,Viet Nam,2003,ASEAN,Agriculture,22.5424367056108
VNM,Viet Nam,2003,ASEAN,Industry,39.4700078083864
VNM,Viet Nam,2003,ASEAN,Services,37.9875554860028
VNM,Viet Nam,2003,ASEAN,Manufacturing,NA
VNM,Viet Nam,2004,ASEAN,Agriculture,21.8076993514673
VNM,Viet Nam,2004,ASEAN,Industry,40.2087495299221
VNM,Viet Nam,2004,ASEAN,Services,37.9835511186106
VNM,Viet Nam,2004,ASEAN,Manufacturing,NA
VNM,Viet Nam,2005,ASEAN,Agriculture,19.2999788840494
VNM,Viet Nam,2005,ASEAN,Industry,38.1311399002846
VNM,Viet Nam,2005,ASEAN,Services,42.5688812156661
VNM,Viet Nam,2005,ASEAN,Manufacturing,18.8232835631471
VNM,Viet Nam,2006,ASEAN,Agriculture,18.7267854535521
VNM,Viet Nam,2006,ASEAN,Industry,38.5847310338981
VNM,Viet Nam,2006,ASEAN,Services,42.6884835125499
VNM,Viet Nam,2006,ASEAN,Manufacturing,19.3807256267869
VNM,Viet Nam,2007,ASEAN,Agriculture,18.655099701709
VNM,Viet Nam,2007,ASEAN,Industry,38.5116248479069
VNM,Viet Nam,2007,ASEAN,Services,42.8332754503841
VNM,Viet Nam,2007,ASEAN,Manufacturing,19.3804144953877
VNM,Viet Nam,2008,ASEAN,Agriculture,20.4131439246507
VNM,Viet Nam,2008,ASEAN,Industry,37.0776963788801
VNM,Viet Nam,2008,ASEAN,Services,42.5091596964692
VNM,Viet Nam,2008,ASEAN,Manufacturing,18.5796576460957
VNM,Viet Nam,2009,ASEAN,Agriculture,19.1684598670425
VNM,Viet Nam,2009,ASEAN,Industry,37.3881863793419
VNM,Viet Nam,2009,ASEAN,Services,43.4433537536156
VNM,Viet Nam,2009,ASEAN,Manufacturing,18.3010354592131
VNM,Viet Nam,2010,ASEAN,Agriculture,15.3750906872381
VNM,Viet Nam,2010,ASEAN,Industry,33.0228771360005
VNM,Viet Nam,2010,ASEAN,Services,40.6273720032231
VNM,Viet Nam,2010,ASEAN,Manufacturing,17.1305705708367
VNM,Viet Nam,2011,ASEAN,Agriculture,16.2591484896283
VNM,Viet Nam,2011,ASEAN,Industry,34.580408780539
VNM,Viet Nam,2011,ASEAN,Services,38.9070145300747
VNM,Viet Nam,2011,ASEAN,Manufacturing,18.694145538196
VNM,Viet Nam,2012,ASEAN,Agriculture,16.199507640393
VNM,Viet Nam,2012,ASEAN,Industry,35.8602323946766
VNM,Viet Nam,2012,ASEAN,Services,39.1188401087315
VNM,Viet Nam,2012,ASEAN,Manufacturing,20.2740924828827
VNM,Viet Nam,2013,ASEAN,Agriculture,15.2156122465127
VNM,Viet Nam,2013,ASEAN,Industry,35.575150437736
VNM,Viet Nam,2013,ASEAN,Services,40.542010129242
VNM,Viet Nam,2013,ASEAN,Manufacturing,20.6874536915425
VNM,Viet Nam,2014,ASEAN,Agriculture,14.8803489262722
VNM,Viet Nam,2014,ASEAN,Industry,35.2985684880333
VNM,Viet Nam,2014,ASEAN,Services,40.9236092881482
VNM,Viet Nam,2014,ASEAN,Manufacturing,20.371229229791
VNM,Viet Nam,2015,ASEAN,Agriculture,14.4747261789547
VNM,Viet Nam,2015,ASEAN,Industry,34.2665466382117
VNM,Viet Nam,2015,ASEAN,Services,42.1930087721287
VNM,Viet Nam,2015,ASEAN,Manufacturing,20.9600916821922
VNM,Viet Nam,2016,ASEAN,Agriculture,13.8182553730866
VNM,Viet Nam,2016,ASEAN,Industry,34.1152288612372
VNM,Viet Nam,2016,ASEAN,Services,42.8544900073075
VNM,Viet Nam,2016,ASEAN,Manufacturing,21.4882532002034
VNM,Viet Nam,2017,ASEAN,Agriculture,12.9298794852362
VNM,Viet Nam,2017,ASEAN,Industry,35.3903640729728
VNM,Viet Nam,2017,ASEAN,Services,42.5807243141144
VNM,Viet Nam,2017,ASEAN,Manufacturing,22.6271239749306
VNM,Viet Nam,2018,ASEAN,Agriculture,12.3066684310428
VNM,Viet Nam,2018,ASEAN,Industry,36.5424334086447
VNM,Viet Nam,2018,ASEAN,Services,42.1709178908888
VNM,Viet Nam,2018,ASEAN,Manufacturing,23.3671679233065
VNM,Viet Nam,2019,ASEAN,Agriculture,11.7845285540387
VNM,Viet Nam,2019,ASEAN,Industry,36.8031368977554
VNM,Viet Nam,2019,ASEAN,Services,42.4687227777403
VNM,Viet Nam,2019,ASEAN,Manufacturing,23.7867165015145
VNM,Viet Nam,2020,ASEAN,Agriculture,12.6554035685556
VNM,Viet Nam,2020,ASEAN,Industry,36.7437132938801
VNM,Viet Nam,2020,ASEAN,Services,41.8311604395691
VNM,Viet Nam,2020,ASEAN,Manufacturing,23.9472430412931
VNM,Viet Nam,2021,ASEAN,Agriculture,12.6030904652745
VNM,Viet Nam,2021,ASEAN,Industry,37.3915192469302
VNM,Viet Nam,2021,ASEAN,Services,41.2574400803721
VNM,Viet Nam,2021,ASEAN,Manufacturing,24.4593726835115
VNM,Viet Nam,2022,ASEAN,Agriculture,11.8802998302585
VNM,Viet Nam,2022,ASEAN,Industry,38.4823612398341
VNM,Viet Nam,2022,ASEAN,Services,41.1356424431376
VNM,Viet Nam,2022,ASEAN,Manufacturing,24.7772286923041
VNM,Viet Nam,2023,ASEAN,Agriculture,11.8616711588794
VNM,Viet Nam,2023,ASEAN,Industry,37.5815697548824
VNM,Viet Nam,2023,ASEAN,Services,42.2942279625883
VNM,Viet Nam,2023,ASEAN,Manufacturing,24.179672453009
VNM,Viet Nam,2024,ASEAN,Agriculture,11.8634906983546
VNM,Viet Nam,2024,ASEAN,Industry,37.6414652034249
VNM,Viet Nam,2024,ASEAN,Services,42.3596025324624
VNM,Viet Nam,2024,ASEAN,Manufacturing,24.4304272603192
AUS,Australia,1960,Developed,Agriculture,NA
AUS,Australia,1960,Developed,Industry,NA
AUS,Australia,1960,Developed,Services,NA
AUS,Australia,1960,Developed,Manufacturing,NA
AUS,Australia,1961,Developed,Agriculture,NA
AUS,Australia,1961,Developed,Industry,NA
AUS,Australia,1961,Developed,Services,NA
AUS,Australia,1961,Developed,Manufacturing,NA
AUS,Australia,1962,Developed,Agriculture,NA
AUS,Australia,1962,Developed,Industry,NA
AUS,Australia,1962,Developed,Services,NA
AUS,Australia,1962,Developed,Manufacturing,NA
AUS,Australia,1963,Developed,Agriculture,NA
AUS,Australia,1963,Developed,Industry,NA
AUS,Australia,1963,Developed,Services,NA
AUS,Australia,1963,Developed,Manufacturing,NA
AUS,Australia,1964,Developed,Agriculture,NA
AUS,Australia,1964,Developed,Industry,NA
AUS,Australia,1964,Developed,Services,NA
AUS,Australia,1964,Developed,Manufacturing,NA
AUS,Australia,1965,Developed,Agriculture,NA
AUS,Australia,1965,Developed,Industry,NA
AUS,Australia,1965,Developed,Services,NA
AUS,Australia,1965,Developed,Manufacturing,NA
AUS,Australia,1966,Developed,Agriculture,NA
AUS,Australia,1966,Developed,Industry,NA
AUS,Australia,1966,Developed,Services,NA
AUS,Australia,1966,Developed,Manufacturing,NA
AUS,Australia,1967,Developed,Agriculture,NA
AUS,Australia,1967,Developed,Industry,NA
AUS,Australia,1967,Developed,Services,NA
AUS,Australia,1967,Developed,Manufacturing,NA
AUS,Australia,1968,Developed,Agriculture,NA
AUS,Australia,1968,Developed,Industry,NA
AUS,Australia,1968,Developed,Services,NA
AUS,Australia,1968,Developed,Manufacturing,NA
AUS,Australia,1969,Developed,Agriculture,NA
AUS,Australia,1969,Developed,Industry,NA
AUS,Australia,1969,Developed,Services,NA
AUS,Australia,1969,Developed,Manufacturing,NA
AUS,Australia,1970,Developed,Agriculture,NA
AUS,Australia,1970,Developed,Industry,NA
AUS,Australia,1970,Developed,Services,NA
AUS,Australia,1970,Developed,Manufacturing,NA
AUS,Australia,1971,Developed,Agriculture,NA
AUS,Australia,1971,Developed,Industry,NA
AUS,Australia,1971,Developed,Services,NA
AUS,Australia,1971,Developed,Manufacturing,NA
AUS,Australia,1972,Developed,Agriculture,NA
AUS,Australia,1972,Developed,Industry,NA
AUS,Australia,1972,Developed,Services,NA
AUS,Australia,1972,Developed,Manufacturing,NA
AUS,Australia,1973,Developed,Agriculture,NA
AUS,Australia,1973,Developed,Industry,NA
AUS,Australia,1973,Developed,Services,NA
AUS,Australia,1973,Developed,Manufacturing,NA
AUS,Australia,1974,Developed,Agriculture,NA
AUS,Australia,1974,Developed,Industry,NA
AUS,Australia,1974,Developed,Services,NA
AUS,Australia,1974,Developed,Manufacturing,NA
AUS,Australia,1975,Developed,Agriculture,NA
AUS,Australia,1975,Developed,Industry,NA
AUS,Australia,1975,Developed,Services,NA
AUS,Australia,1975,Developed,Manufacturing,NA
AUS,Australia,1976,Developed,Agriculture,NA
AUS,Australia,1976,Developed,Industry,NA
AUS,Australia,1976,Developed,Services,NA
AUS,Australia,1976,Developed,Manufacturing,NA
AUS,Australia,1977,Developed,Agriculture,NA
AUS,Australia,1977,Developed,Industry,NA
AUS,Australia,1977,Developed,Services,NA
AUS,Australia,1977,Developed,Manufacturing,NA
AUS,Australia,1978,Developed,Agriculture,NA
AUS,Australia,1978,Developed,Industry,NA
AUS,Australia,1978,Developed,Services,NA
AUS,Australia,1978,Developed,Manufacturing,NA
AUS,Australia,1979,Developed,Agriculture,NA
AUS,Australia,1979,Developed,Industry,NA
AUS,Australia,1979,Developed,Services,NA
AUS,Australia,1979,Developed,Manufacturing,NA
AUS,Australia,1980,Developed,Agriculture,NA
AUS,Australia,1980,Developed,Industry,NA
AUS,Australia,1980,Developed,Services,NA
AUS,Australia,1980,Developed,Manufacturing,NA
AUS,Australia,1981,Developed,Agriculture,NA
AUS,Australia,1981,Developed,Industry,NA
AUS,Australia,1981,Developed,Services,NA
AUS,Australia,1981,Developed,Manufacturing,NA
AUS,Australia,1982,Developed,Agriculture,NA
AUS,Australia,1982,Developed,Industry,NA
AUS,Australia,1982,Developed,Services,NA
AUS,Australia,1982,Developed,Manufacturing,NA
AUS,Australia,1983,Developed,Agriculture,NA
AUS,Australia,1983,Developed,Industry,NA
AUS,Australia,1983,Developed,Services,NA
AUS,Australia,1983,Developed,Manufacturing,NA
AUS,Australia,1984,Developed,Agriculture,NA
AUS,Australia,1984,Developed,Industry,NA
AUS,Australia,1984,Developed,Services,NA
AUS,Australia,1984,Developed,Manufacturing,NA
AUS,Australia,1985,Developed,Agriculture,NA
AUS,Australia,1985,Developed,Industry,NA
AUS,Australia,1985,Developed,Services,NA
AUS,Australia,1985,Developed,Manufacturing,NA
AUS,Australia,1986,Developed,Agriculture,NA
AUS,Australia,1986,Developed,Industry,NA
AUS,Australia,1986,Developed,Services,NA
AUS,Australia,1986,Developed,Manufacturing,NA
AUS,Australia,1987,Developed,Agriculture,NA
AUS,Australia,1987,Developed,Industry,NA
AUS,Australia,1987,Developed,Services,NA
AUS,Australia,1987,Developed,Manufacturing,NA
AUS,Australia,1988,Developed,Agriculture,NA
AUS,Australia,1988,Developed,Industry,NA
AUS,Australia,1988,Developed,Services,NA
AUS,Australia,1988,Developed,Manufacturing,NA
AUS,Australia,1989,Developed,Agriculture,NA
AUS,Australia,1989,Developed,Industry,NA
AUS,Australia,1989,Developed,Services,NA
AUS,Australia,1989,Developed,Manufacturing,NA
AUS,Australia,1990,Developed,Agriculture,4.17677382101021
AUS,Australia,1990,Developed,Industry,28.8235889260958
AUS,Australia,1990,Developed,Services,59.5198906329814
AUS,Australia,1990,Developed,Manufacturing,13.6970346040998
AUS,Australia,1991,Developed,Agriculture,3.15825667117102
AUS,Australia,1991,Developed,Industry,27.7022510543552
AUS,Australia,1991,Developed,Services,61.2653705030609
AUS,Australia,1991,Developed,Manufacturing,12.4863546961485
AUS,Australia,1992,Developed,Agriculture,3.03013860218225
AUS,Australia,1992,Developed,Industry,26.9338838100855
AUS,Australia,1992,Developed,Services,61.9052786788558
AUS,Australia,1992,Developed,Manufacturing,12.4935417281038
AUS,Australia,1993,Developed,Agriculture,3.23930870769341
AUS,Australia,1993,Developed,Industry,26.8882854368234
AUS,Australia,1993,Developed,Services,62.5748570298169
AUS,Australia,1993,Developed,Manufacturing,12.7839172031795
AUS,Australia,1994,Developed,Agriculture,3.32173444100615
AUS,Australia,1994,Developed,Industry,26.8270395432348
AUS,Australia,1994,Developed,Services,62.5576199586549
AUS,Australia,1994,Developed,Manufacturing,13.1028962990545
AUS,Australia,1995,Developed,Agriculture,2.99940193194106
AUS,Australia,1995,Developed,Industry,26.4577657224441
AUS,Australia,1995,Developed,Services,62.4354861769758
AUS,Australia,1995,Developed,Manufacturing,13.0237878046472
