iso2c,iso3c,country,short_name,year,country_group,food_bev_tobacco,textiles_clothing,chemicals,machinery_transp,other_mfg,med_hitech_pct
GB,GBR,United Kingdom,UK,1992,Developed,14.6233486039311,5.3608204093641,12.5506101234257,21.6583308816319,45.8068899816473,44.3533812465851
GB,GBR,United Kingdom,UK,1993,Developed,14.5341366856508,5.8975204889568,10.9520419502709,24.7681969718016,43.8481039033199,41.2765661897486
GB,GBR,United Kingdom,UK,1994,Developed,14.0035149943935,5.67727261882987,10.745385575799,24.873754443446,44.7000723675316,41.3162938280834
GB,GBR,United Kingdom,UK,1995,Developed,13.0286423327474,5.29122413105455,11.3830745823301,24.6303381242891,45.6667208295789,41.6731908356353
GB,GBR,United Kingdom,UK,1996,Developed,13.8929303389021,5.44926728281573,11.0023164051666,25.1232204350122,44.5322655381033,41.9394208850583
GB,GBR,United Kingdom,UK,1997,Developed,13.5218327097713,5.68221211283261,9.78929970762796,25.7060375279554,45.3006179418127,41.763371010639
GB,GBR,United Kingdom,UK,1998,Developed,12.9300157656905,4.89834014073944,9.52315512189484,26.4565268212517,46.1919621504235,41.8698099942082
GB,GBR,United Kingdom,UK,1999,Developed,13.0918240974152,4.35932463442373,9.68230361841441,26.765461878453,46.1010857712936,42.28620702216
GB,GBR,United Kingdom,UK,2000,Developed,13.6928283256093,3.97034109411786,9.89689671985247,25.2800311001074,47.159902760313,41.9052768600797
GB,GBR,United Kingdom,UK,2001,Developed,14.0786648590357,3.99128258949809,10.2586844675015,23.6430718632291,48.0282962207356,40.6395419195494
GB,GBR,United Kingdom,UK,2002,Developed,14.4865522116788,3.50005598888028,11.3935586713954,23.6035965789384,47.0162365491071,41.3333075965188
GB,GBR,United Kingdom,UK,2003,Developed,15.283009498677,3.18159569260891,10.605318975363,23.5721835606915,47.3578922726596,40.5534628671959
GB,GBR,United Kingdom,UK,2004,Developed,15.3149708448839,2.78373322044545,10.8147045569378,23.4463122533423,47.6402791243906,40.5235630692758
GB,GBR,United Kingdom,UK,2005,Developed,15.5943119278789,2.84820009577281,11.3497720190713,22.7266102671229,47.4811056901541,41.0011728699225
GB,GBR,United Kingdom,UK,2006,Developed,14.8583238523525,2.32525262045334,12.6138559205079,23.2915721373609,46.9109954693254,42.3331964481665
GB,GBR,United Kingdom,UK,2007,Developed,14.6036304629194,2.32522199398572,11.586830395951,23.8027779029859,47.681539244158,41.2029852476223
GB,GBR,United Kingdom,UK,2008,Developed,12.251657844902,2.21157513667601,11.9170776426817,31.1420560622587,42.4776333134816,43.0686654386076
GB,GBR,United Kingdom,UK,2009,Developed,19.8937516196399,2.11887013917471,12.8892852243106,28.8303531958354,36.2677398210393,42.6915115519193
GB,GBR,United Kingdom,UK,2010,Developed,17.9818763399248,2.15346890689535,13.6680890703234,30.1739076830346,36.0226579998219,45.1873714036776
GB,GBR,United Kingdom,UK,2011,Developed,12.9064448507498,2.03800070991809,10.934747811644,32.4653580063357,41.6554486213525,44.99729877667
GB,GBR,United Kingdom,UK,2012,Developed,12.484447952481,2.22009658992094,10.1914406881697,33.1643232685387,41.9396915008896,43.4691385347307
GB,GBR,United Kingdom,UK,2013,Developed,13.0155578050149,2.19666148717916,9.58613530712642,35.29938942224,39.9022559784396,44.96611841469
GB,GBR,United Kingdom,UK,2014,Developed,12.9507513858182,1.9994232432952,9.14095293024448,34.5156845781666,41.3931878624756,43.8456855394277
GB,GBR,United Kingdom,UK,2015,Developed,13.364418220911,2.21323566178309,8.71543577178859,32.9160208010401,42.7908895444772,41.8902195109756
GB,GBR,United Kingdom,UK,2016,Developed,12.924725481371,2.01303385472863,10.916007472579,31.961305358431,42.1849278328904,43.2182646600038
GB,GBR,United Kingdom,UK,2017,Developed,12.8492016139037,2.11012588684952,10.783972022519,33.7230253014255,40.5336751753023,44.5802491744398
GB,GBR,United Kingdom,UK,2018,Developed,17.4002463271909,2.32066142975845,10.887897556175,32.415008279658,36.9761864072177,43.4979639702286
GB,GBR,United Kingdom,UK,2019,Developed,17.7649875030802,2.21952335691907,11.4918858027951,31.6471292287112,36.8764741084944,43.0609826216543
GB,GBR,United Kingdom,UK,2020,Developed,18.131450927904,1.63638001595841,13.756402666598,28.8531826722607,37.6225837172788,42.7794651360325
GB,GBR,United Kingdom,UK,2021,Developed,17.0766076957352,1.61169181368285,12.1237597499691,28.2994241345264,40.8885166060864,40.5732875515186
GB,GBR,United Kingdom,UK,2022,Developed,17.7201879779271,1.51438764381875,11.1135840062069,29.4283523832469,40.2234879888003,40.7534834843938
GB,GBR,United Kingdom,UK,2023,Developed,16.7912923058094,1.93925379691126,10.5310077888522,27.8857124745976,42.8527336338295,NA
GB,GBR,United Kingdom,UK,2024,Developed,NA,NA,NA,NA,NA,NA
US,USA,United States,USA,1990,Developed,12.368864920468,4.91411455930293,11.7425932789254,22.6221721339374,48.3522551073663,48.654045427385
US,USA,United States,USA,1991,Developed,12.9679256663384,4.99706055261611,12.0082151828184,22.53678126694,47.4900173312872,48.9673759515029
US,USA,United States,USA,1992,Developed,13.0117695177248,5.0687201619102,11.7896859816511,21.8559732594301,48.2738510792838,48.4789185301149
US,USA,United States,USA,1993,Developed,12.670906972883,4.98193235397738,11.7400553705521,22.2173327915964,48.3897725109911,48.8696416302322
US,USA,United States,USA,1994,Developed,12.1918607096471,4.85565185949181,11.58482575837,22.6881667105046,48.6794949619865,49.1751669346116
US,USA,United States,USA,1995,Developed,12.0788645551512,4.5431412338377,11.7608869327457,21.8423096316637,49.7747976466017,49.2224311288176
US,USA,United States,USA,1996,Developed,12.0788645550353,4.54314123376561,11.7608869326186,21.8421335322506,49.7749737463299,49.2222550293065
US,USA,United States,USA,1997,Developed,12.0686400735092,4.1901052046349,12.4204245095416,30.0891625663379,41.2316676459763,50.7632529408419
US,USA,United States,USA,1998,Developed,12.5127631360155,3.91182474172528,12.2970088824464,30.1008937158418,41.1775095239711,50.7797476572471
US,USA,United States,USA,1999,Developed,12.5607180882113,3.68694397082819,11.7650163691842,30.6708208504358,41.3165007213405,50.566549301583
US,USA,United States,USA,2000,Developed,13.0158540152143,3.42789346502634,11.8375962499753,29.7183564458087,42.0002998239754,49.9984527341493
US,USA,United States,USA,2001,Developed,14.6407752675925,3.27309570059368,12.2514777007344,27.703254208627,42.1313971224525,48.5302584575089
US,USA,United States,USA,2002,Developed,14.2388857772471,2.99880815445636,13.2894899670291,27.581307849708,41.8915082515594,49.0905860090204
US,USA,United States,USA,2003,Developed,14.7378653698065,2.89128705965373,13.6305449854006,27.0811513557387,41.6591512294005,49.0911094109522
US,USA,United States,USA,2004,Developed,14.3994430385116,2.45388864550007,14.4664685064975,26.0515845989404,42.6286152105505,49.1108213315414
US,USA,United States,USA,2005,Developed,14.3545990531261,2.34014414079248,14.9371964457067,25.1048162624569,43.2632440979177,48.0777371211313
US,USA,United States,USA,2006,Developed,13.5902790533614,2.22527084027073,15.2432843097178,24.7305740909754,44.2105917056747,48.2450322764525
US,USA,United States,USA,2007,Developed,13.4504114615871,1.85926531125838,15.5045631683933,25.460747921472,43.7250121372892,49.3327725071964
US,USA,United States,USA,2008,Developed,14.2293672655556,1.58035750327589,15.6560946637864,24.9621722205791,43.572008346803,49.8575410833301
US,USA,United States,USA,2009,Developed,17.033950017891,1.51216036303388,16.4578238508889,27.5408754621367,37.4551903060496,45.7472330597007
US,USA,United States,USA,2010,Developed,15.8252144619544,1.4595293474952,16.2936892990713,28.4385957914354,37.9829711000437,46.4771836293327
US,USA,United States,USA,2011,Developed,15.3098415659319,1.41206910794955,16.4254503825377,27.804348963786,39.0482899797948,45.9967531843142
US,USA,United States,USA,2012,Developed,14.9283642109049,1.3164626506496,15.8550521788363,28.4440006215526,39.4561203380567,46.0518622857238
US,USA,United States,USA,2013,Developed,14.9692409604169,1.32318312534579,15.7540954828929,28.353109291864,39.6003711394804,45.7751934101166
US,USA,United States,USA,2014,Developed,15.1440261216529,1.31318793885738,15.9308334557202,29.3744351032914,38.2375173804781,47.0381986450065
US,USA,United States,USA,2015,Developed,15.5664896526005,1.27094909333211,15.992083721794,28.9389653010286,38.2315122312447,46.5985571916309
US,USA,United States,USA,2016,Developed,16.1396526906878,1.25422670205477,16.6182275876153,27.9264519961141,38.0614410235281,46.2453530316454
US,USA,United States,USA,2017,Developed,15.8940347348657,1.20800294287306,16.4386024172953,28.5601258727842,37.8992340321818,46.570789769135
US,USA,United States,USA,2018,Developed,15.2978235382408,1.15133483432936,15.731168215011,28.1159017336827,39.7037716787361,45.5351511197855
US,USA,United States,USA,2019,Developed,16.0906432693369,1.19826864114645,16.0186895207073,27.4409542660075,39.2514443028019,45.2319241312387
US,USA,United States,USA,2020,Developed,17.8764270268931,1.17829730580984,16.9284107523146,26.2822625445047,37.7346023704778,45.0884458180873
US,USA,United States,USA,2021,Developed,16.603916245484,1.11437436785691,16.9417753851505,24.4934080579448,40.8465259435638,43.2715427799829
US,USA,United States,USA,2022,Developed,11.7711439030834,1.05294939049704,18.9228969317281,30.6940408348115,37.55896893988,44.0806980123465
US,USA,United States,USA,2023,Developed,12.1332049773594,0.998324241451849,18.2978571683246,32.0462081506043,36.5244054622598,NA
US,USA,United States,USA,2024,Developed,NA,NA,NA,NA,NA,NA
VN,VNM,Viet Nam,Vietnam,1990,ASEAN,NA,NA,NA,NA,NA,19.8380837803798
VN,VNM,Viet Nam,Vietnam,1991,ASEAN,NA,NA,NA,NA,NA,19.8380837803798
VN,VNM,Viet Nam,Vietnam,1992,ASEAN,NA,NA,NA,NA,NA,19.8380837803798
VN,VNM,Viet Nam,Vietnam,1993,ASEAN,NA,NA,NA,NA,NA,19.8380837803798
VN,VNM,Viet Nam,Vietnam,1994,ASEAN,NA,NA,NA,NA,NA,19.8380837803798
VN,VNM,Viet Nam,Vietnam,1995,ASEAN,NA,NA,NA,NA,NA,19.8380837803798
VN,VNM,Viet Nam,Vietnam,1996,ASEAN,NA,NA,NA,NA,NA,19.8380837803798
VN,VNM,Viet Nam,Vietnam,1997,ASEAN,NA,NA,NA,NA,NA,19.8380837803798
VN,VNM,Viet Nam,Vietnam,1998,ASEAN,30.2985964814428,21.8275096732778,6.90361146321857,10.719670204197,30.2506121778638,19.8380837803798
VN,VNM,Viet Nam,Vietnam,1999,ASEAN,30.2985973831147,21.8275103230241,6.90361166875688,10.7196705231185,30.2506101019859,20.6061338596284
VN,VNM,Viet Nam,Vietnam,2000,ASEAN,30.192898869687,20.9629972888988,6.25825371543434,11.8117997404076,30.7740503855722,20.2615732317695
VN,VNM,Viet Nam,Vietnam,2001,ASEAN,30.1928988696566,20.9629972887528,6.25825371548705,11.811799740266,30.7740503858375,21.8580428728102
VN,VNM,Viet Nam,Vietnam,2002,ASEAN,30.1928988694704,20.9629972887808,6.25825371544119,11.811799740354,30.7740503859535,21.8580428728774
VN,VNM,Viet Nam,Vietnam,2003,ASEAN,30.1928988688924,20.9629972885169,6.25825371532476,11.8117997401146,30.7740503871512,21.8580428725222
VN,VNM,Viet Nam,Vietnam,2004,ASEAN,21.5638557965408,20.2590327263242,5.74932570325968,13.9077894139991,38.5199963598763,24.0416919196658
VN,VNM,Viet Nam,Vietnam,2005,ASEAN,21.5638557961011,20.2590327255731,5.74932570312556,13.9077894137468,38.5199963614534,24.0416919191357
VN,VNM,Viet Nam,Vietnam,2006,ASEAN,21.5638557967337,20.2590327260014,5.74932570326917,13.9077894139984,38.5199963599972,22.6528512004247
VN,VNM,Viet Nam,Vietnam,2007,ASEAN,22.4897124010364,17.5930805814708,5.36917443154161,14.3766484061593,40.1713841797918,23.153521645567
VN,VNM,Viet Nam,Vietnam,2008,ASEAN,22.5240579093857,16.4824805445823,5.69683213475177,13.6733154139071,41.6233139973731,22.4658554678733
VN,VNM,Viet Nam,Vietnam,2009,ASEAN,22.5461523367783,14.4270326699745,7.82207210510667,14.7370367534667,40.4677061346738,23.5397044741207
VN,VNM,Viet Nam,Vietnam,2010,ASEAN,22.7876139476694,15.3500023763525,5.36824351483627,14.7329753574706,41.7611648036712,23.3546498125897
VN,VNM,Viet Nam,Vietnam,2011,ASEAN,18.2694044594189,9.81160988570859,4.62176558186554,12.6190855252552,54.6781345477518,19.0840367848217
VN,VNM,Viet Nam,Vietnam,2012,ASEAN,19.9262492594814,10.8139798676899,5.3696462907032,16.1992626541039,47.6908619280216,23.2228500681187
VN,VNM,Viet Nam,Vietnam,2013,ASEAN,22.8175694273115,13.2195932121402,6.0483356238735,21.690501142485,36.2240005941898,29.7727293462114
VN,VNM,Viet Nam,Vietnam,2014,ASEAN,17.3538277314223,13.8622990603297,4.89084477527739,31.3606083711323,32.5324200618383,38.508031295158
VN,VNM,Viet Nam,Vietnam,2015,ASEAN,16.9708553859299,15.3714962286291,5.49860986305417,28.9511938361058,33.207844686281,36.8496268759116
VN,VNM,Viet Nam,Vietnam,2016,ASEAN,16.4831536782403,16.1003519476604,5.13891187193791,30.0821247666578,32.1954577355036,37.3528790761158
VN,VNM,Viet Nam,Vietnam,2017,ASEAN,13.669290711847,15.6026785085296,4.58510562477913,32.8862378348033,33.256687320041,40.0830740439537
VN,VNM,Viet Nam,Vietnam,2018,ASEAN,12.8663281077932,16.0423767909117,4.27204693489054,31.2114730994405,35.6077750669641,38.5098248523289
VN,VNM,Viet Nam,Vietnam,2019,ASEAN,12.3575850682123,16.2085589405495,4.21215583213162,30.2665187013933,36.9551814577134,37.8438782636639
VN,VNM,Viet Nam,Vietnam,2020,ASEAN,11.8678232219568,14.6770268986466,4.32789791403277,31.6947774306453,37.4324745347185,39.6100564323312
VN,VNM,Viet Nam,Vietnam,2021,ASEAN,11.4642529281687,13.9897881633065,4.3973532154834,30.2643644950778,39.8842411979636,38.4571318716276
VN,VNM,Viet Nam,Vietnam,2022,ASEAN,11.5268788802798,14.5443335063763,4.89695031130272,29.2675335507659,39.7643037512753,38.7034371333914
VN,VNM,Viet Nam,Vietnam,2023,ASEAN,NA,NA,NA,NA,NA,NA
VN,VNM,Viet Nam,Vietnam,2024,ASEAN,NA,NA,NA,NA,NA,NA
