iso2c,iso3c,country,short_name,year,country_group,empl_agri,empl_ind,empl_svc,empl_agri_fe,empl_ind_fe,empl_svc_fe,empl_agri_ma,empl_ind_ma,empl_svc_ma,labor_force,labor_force_fe,lfp_rate,lfp_rate_fe,lfp_rate_ma
LA,LAO,Lao PDR,Lao PDR,1999,ASEAN,87.3746824632095,2.81687981779958,9.80843771899089,89.1476682773475,2.3935492867177,8.45878243593481,85.7699796935997,3.2001093020418,11.0299110043585,1866775,47.5073321637584,61.849,58.818,64.874
LA,LAO,Lao PDR,Lao PDR,2000,ASEAN,86.8502404273884,2.95737478588778,10.1923847867239,88.4995083134586,2.50997502006307,8.99051666647828,85.3630445617465,3.36091029452684,11.2761470667076,1904793,47.4165434249286,61.772,58.658,64.878
LA,LAO,Lao PDR,Lao PDR,2001,ASEAN,86.2860025236534,3.09558716844312,10.6184103079035,87.8172240543591,2.63185852460105,9.55091742103982,84.9098673519519,3.51231902362762,11.5778136244204,1945729,47.3330047504046,61.695,58.503,64.877
LA,LAO,Lao PDR,Lao PDR,2002,ASEAN,85.6881189512671,3.25201379130288,11.059918450091,87.1122354457945,2.769294106813,10.1184704473925,84.4123250300129,3.68442659145897,11.9032483785282,1988712,47.2520405166761,61.614,58.343,64.871
LA,LAO,Lao PDR,Lao PDR,2003,ASEAN,85.0729817128122,3.42193362279962,11.5051346758408,86.3360799191819,2.91481555684881,10.7492105288264,83.9448242691412,3.87477998729394,12.1803010635407,2032873,47.1800255106935,61.528,58.182,64.859
LA,LAO,Lao PDR,Lao PDR,2004,ASEAN,84.264368001478,3.61250932891899,12.123122669603,85.4033036948973,3.0797208571805,11.5169754479221,83.2497001217995,4.08721511570955,12.6630847624909,2077187,47.1141019080131,61.434,58.012,64.84
LA,LAO,Lao PDR,Lao PDR,2005,ASEAN,83.5165217507351,3.85884840330335,12.6246298459616,84.4599913080741,3.30556577042577,12.2343416170021,82.6782419283702,4.35044419841763,12.9714038830232,2126841,47.0500615701879,61.326,57.826,64.811
LA,LAO,Lao PDR,Lao PDR,2006,ASEAN,82.6895866838918,4.20203399426352,13.1083330673701,83.5387717408641,3.63517683127337,12.8260514278626,81.9371718613412,4.70443311075012,13.3584822698253,2188184,46.9789560658519,61.189,57.604,64.761
LA,LAO,Lao PDR,Lao PDR,2007,ASEAN,81.8155227431946,4.49497691369107,13.689545136108,82.3689354115846,3.92296650900359,13.7080980794118,81.3259851319629,5.00089052907556,13.6731243389615,2256582,46.926635061345,61.07,57.421,64.706
LA,LAO,Lao PDR,Lao PDR,2008,ASEAN,80.8265093389437,4.81616276432387,14.3573278967324,81.1265929984971,4.21606035279925,14.6573466487036,80.5614534624464,5.34608099428483,14.0923837225952,2323357,46.8822914429423,60.945,57.24,64.638
LA,LAO,Lao PDR,Lao PDR,2009,ASEAN,79.8522683796733,5.13547273358394,15.0122588867428,79.9117505009876,4.51339330767124,15.5748561913412,79.7998044934712,5.68407416532223,14.5160418670079,2388020,46.8467600773863,60.825,57.075,64.563
LA,LAO,Lao PDR,Lao PDR,2010,ASEAN,78.9313350702977,5.40226079553516,15.6664041341671,78.7513105417608,4.7559714165793,16.4928058501531,79.0899286864789,5.97167573622817,14.9383955772929,2448775,46.8144684587192,60.682,56.892,64.462
LA,LAO,Lao PDR,Lao PDR,2011,ASEAN,77.8861685808788,5.6034953181375,16.5103361009837,77.7301628807949,4.89915428602886,17.3707688496501,78.0235133753621,6.22366104390299,15.7529013081918,2507144,46.7962350786393,60.547,56.731,64.354
LA,LAO,Lao PDR,Lao PDR,2012,ASEAN,76.7224463281187,5.8239100259252,17.4536436459561,76.5566656149131,5.05879415045026,18.3844558693756,76.8682584451095,6.49713466516898,16.6345326486325,2563261,46.7858715909149,60.411,56.58,64.234
LA,LAO,Lao PDR,Lao PDR,2013,ASEAN,75.4309691431327,6.016877823616,18.5521530332513,75.2261323600191,5.19257389530853,19.5812937446724,75.6112384802954,6.74202420322195,17.6467373164827,2617810,46.7782230184773,60.272,56.437,64.101
LA,LAO,Lao PDR,Lao PDR,2014,ASEAN,74.1921527435539,6.16148490182741,19.6463623546187,73.967510867557,5.25956389781688,20.7729252346261,74.3897210142982,6.95470732449312,18.6555716612086,2671973,46.7722914864783,60.14,56.311,63.962
LA,LAO,Lao PDR,Lao PDR,2015,ASEAN,72.9649532307863,6.27582116644838,20.7592256027653,72.7421169099023,5.3123554946822,21.9455275954155,73.1609915400966,7.12342168606861,19.7155867738348,2725447,46.779996088715,60.016,56.202,63.824
LA,LAO,Lao PDR,Lao PDR,2016,ASEAN,71.8509145672025,6.37590963228787,21.7731758005097,71.6442992658999,5.32974656929064,23.02603291402,72.0337058298963,7.30144354029651,20.6648506298072,2778397,46.8048302672368,59.898,56.106,63.685
LA,LAO,Lao PDR,Lao PDR,2017,ASEAN,70.5291019202622,6.51502934586047,22.9559052518719,70.3236437940808,5.39380474357036,24.2825514623488,70.7119202784016,7.51296552695187,21.7750451740079,2830876,46.8375513445308,59.782,56.02,63.542
LA,LAO,Lao PDR,Lao PDR,2018,ASEAN,69.8638841171341,6.79373611797991,23.342344814088,69.6074124128477,5.634316902356,24.7583450230188,70.0915788730713,7.82256271764247,22.0858584092863,2946540,46.7780854833126,60.989,57.066,64.911
LA,LAO,Lao PDR,Lao PDR,2019,ASEAN,69.3587576077181,7.00855639208981,23.6326860001921,69.0193668173022,5.80840526430622,25.1722279183916,69.6590098984916,8.07045656713499,22.2704704464731,3065141,46.7219289422575,62.207,58.125,66.29
LA,LAO,Lao PDR,Lao PDR,2020,ASEAN,69.9552282806947,6.9752200520285,23.0695516672768,69.6528485066099,5.78111675407312,24.566034739317,70.2224644412085,8.0306172393464,21.7469183194451,3161020,46.6568702507418,62.912,58.68,67.147
LA,LAO,Lao PDR,Lao PDR,2021,ASEAN,69.8577324066029,7.09983537042888,23.0424322229682,69.9478593832743,5.61937349790215,24.4328328202055,69.7779985551234,8.41053107938794,21.8114703654886,3310087,46.7147540230816,64.618,60.323,68.92
LA,LAO,Lao PDR,Lao PDR,2022,ASEAN,69.5659733337719,7.17840668729181,23.2556199789363,69.5749204312438,5.64560767885673,24.779534790102,69.5581749615032,8.52097835638551,21.9208466821113,3446569,46.5406901762303,66.001,61.37,70.642
LA,LAO,Lao PDR,Lao PDR,2023,ASEAN,69.3876980673051,7.24890970605785,23.3633634152757,69.3261503048102,5.6669607195851,25.0068273292906,69.4417037739033,8.63700684157915,21.9212893845175,3512483,46.5880119562144,65.99,61.407,70.585
LA,LAO,Lao PDR,Lao PDR,2024,ASEAN,68.9120737008234,7.39985422237704,23.6880438034049,68.7663301339766,5.77932656400687,25.4543433020165,69.0402863370348,8.82486405260848,22.1348496103568,3578885,46.643829013785,65.989,61.466,70.527
MY,MYS,Malaysia,Malaysia,1991,ASEAN,18.9054959419233,32.8123692989236,48.2821347591531,17.8157078304814,33.9950177537099,48.1892234725951,19.4014576845133,32.2741237003217,48.3244186151649,6517412,31.5310279601781,56.317,35.941,76.215
MY,MYS,Malaysia,Malaysia,1992,ASEAN,18.3180769854851,33.0654078786617,48.6164997992438,17.2394959622362,33.9305777708423,48.8299262669216,18.8129194208566,32.6684870701758,48.5185935089676,6771591,31.7056656257001,56.68,36.422,76.41
MY,MYS,Malaysia,Malaysia,1993,ASEAN,17.7456155832844,33.4575226626105,48.7968469101676,16.3522458773235,33.4844632920991,50.1633378139842,18.3891831015256,33.4451088188927,48.1657297793459,7025550,31.8798955241938,57.043,36.91,76.595
MY,MYS,Malaysia,Malaysia,1994,ASEAN,17.2374938562824,33.5572598755852,49.2052462681324,15.3720709245849,33.1218546446535,51.5060744307615,18.1075922795563,33.7603591355052,48.1320485849385,7282444,32.060019960332,57.404,37.403,76.777
MY,MYS,Malaysia,Malaysia,1995,ASEAN,16.7059271951374,33.6950692351598,49.5990035697028,14.4208565948922,32.7807511757143,52.7984349438092,17.7827132046016,34.1259403376943,48.0913665858722,7547014,32.2477870055627,57.773,37.913,76.962
MY,MYS,Malaysia,Malaysia,1996,ASEAN,16.147311903565,33.5326872358579,50.3199877420242,14.5654993777382,30.9352948913824,54.4992057308794,16.9059312685815,34.7783671751003,48.315682146256,7819897,32.4431511054429,58.15,38.438,77.15
MY,MYS,Malaysia,Malaysia,1997,ASEAN,14.3083559774355,34.904158246840304,50.7874857757242,12.0684816493889,31.0433588144005,56.8881206120283,15.3874064835801,36.7640641926221,47.8485293237978,8100507,32.6475861325717,58.529,38.973,77.339
MY,MYS,Malaysia,Malaysia,1998,ASEAN,15.6540417583273,33.0434790102773,51.3024792313954,12.8231497597446,29.5062561695936,57.6705565512783,17.0366792271379,34.7710775770208,48.1922248709792,8390877,32.8527161106044,58.903,39.505,77.528
MY,MYS,Malaysia,Malaysia,1999,ASEAN,15.2800655446193,32.9554924589858,51.764441996395,11.4753114202027,29.9077710178979,58.6169175618994,17.1656404994014,34.4658941907531,48.3684653098455,8693122,33.087917091236,59.262,40.062,77.668
MY,MYS,Malaysia,Malaysia,2000,ASEAN,15.269205079727,33.4351388739869,51.2956789479524,11.9686371026788,30.1068345954344,57.9244939278213,16.9179135141688,35.0976961688898,47.984373146084,9003136,33.3330630571392,59.544,40.593,77.675
MY,MYS,Malaysia,Malaysia,2001,ASEAN,15.1318236626311,33.1074833927324,51.7606929446365,11.9213070323038,29.6964117520134,58.3822812156829,16.7460236533077,34.8225166116428,48.431443018931,9319049,33.5497001893648,59.721,41.052,77.52
MY,MYS,Malaysia,Malaysia,2002,ASEAN,14.9274836627922,31.983268584749,53.0892370081835,11.5028454536627,27.2394052529093,61.257749293428,16.6632424931674,34.3876711621289,48.9490863447037,9642825,33.743565811886,59.851,41.471,77.299
MY,MYS,Malaysia,Malaysia,2003,ASEAN,14.2677694612958,32.0229328319874,53.7092977067168,10.8680885332604,26.8250639177559,62.3068475489837,16.0119308716811,34.6896324513668,49.298436676952,9976922,33.9168031984213,59.979,41.868,77.095
MY,MYS,Malaysia,Malaysia,2004,ASEAN,14.5558364714209,30.1257514365518,55.3184020509502,10.3716129466909,24.8136734700511,64.814713583258,16.7095700992404,32.8600241861289,50.4304057146308,10324666,34.0769473801864,60.114,42.255,76.918
MY,MYS,Malaysia,Malaysia,2005,ASEAN,14.637553282447,29.7290353840448,55.6334210318058,10.0663141230262,24.3455238037924,65.5881620731814,17.0097884465778,32.52278291987,50.4674286335522,10688442,34.2281035907759,60.267,42.637,76.791
MY,MYS,Malaysia,Malaysia,2006,ASEAN,14.6324627979799,30.2585868769536,55.1089503250665,9.92952935315613,24.6916892195772,65.3787542195732,17.0929919390701,33.1711505600857,49.7358432659606,11067941,34.3735749946625,60.455,43.027,76.734
MY,MYS,Malaysia,Malaysia,2007,ASEAN,14.7300461805556,28.4616445857605,56.8083092336839,9.88599313113135,22.4612319261158,67.6527749427529,17.2741477479937,31.6130673916053,51.1127710985303,11462139,34.5139942902455,60.685,43.436,76.748
MY,MYS,Malaysia,Malaysia,2008,ASEAN,13.9589003961165,28.6735233682948,57.3675675218795,9.17335290412198,21.9675709070939,68.8590761887841,16.4825366016481,32.2098761998089,51.307587198543,11872645,34.6466857216736,60.958,43.866,76.829
MY,MYS,Malaysia,Malaysia,2009,ASEAN,13.496218054547,27.0122786996455,59.4915032458074,8.70585491982565,19.7169031070218,71.5772176834149,16.0454587875433,30.8945874307779,53.0599667077111,12298453,34.7694462059578,61.267,44.31,76.967
MY,MYS,Malaysia,Malaysia,2010,ASEAN,13.302480600085,27.6126866890139,59.0848327109011,8.51138817304916,20.1833581870605,71.3052536398904,15.8639990486163,31.584716514731,52.5512844366527,12720268,34.9053258940771,61.602,44.792,77.122
MY,MYS,Malaysia,Malaysia,2011,ASEAN,11.8772375176897,28.4457123438212,59.6770501384891,7.25754980163963,20.5541532348448,72.1882969635156,14.3597433327988,32.6864408480979,52.9538158191033,13112179,35.0500858781748,61.937,45.295,77.254
MY,MYS,Malaysia,Malaysia,2012,ASEAN,13.2511492495976,27.5753121325756,59.1735461809185,8.57214958249312,19.8444008481294,71.5834495693775,15.8483526634326,31.866560392579,52.2850987051756,13636640,35.7394710133875,62.952,47.029,77.556
MY,MYS,Malaysia,Malaysia,2013,ASEAN,12.6929814785273,27.9426283781274,59.3643901433453,8.08823455576957,19.8869564291824,72.024809015048,15.313671588675,32.5273048990001,52.1590235123249,14173536,36.3956249167463,63.964,48.76,77.855
MY,MYS,Malaysia,Malaysia,2014,ASEAN,12.5700018051896,27.7466386648955,59.6833595299149,7.97705040128995,19.5734654129168,72.4494841857932,15.2544057714845,32.5235450079929,52.2220492205227,14721580,37.0194707361574,64.962,50.475,78.146
MY,MYS,Malaysia,Malaysia,2015,ASEAN,12.4690778902687,27.5188412788598,60.0120876639206,7.82910221892255,19.182769205286,72.9881100890837,15.1896874986112,32.4066445228819,52.4036679785069,15103051,37.0749592251261,65.185,50.83,78.196
MY,MYS,Malaysia,Malaysia,2016,ASEAN,11.3671005610583,27.4867972058341,61.1460887965168,6.75653354416912,19.9153688860089,73.3280975698219,14.0716512729773,31.9281675202925,54.0001812067302,15415068,37.1639813719926,65.09,50.986,77.822
MY,MYS,Malaysia,Malaysia,2017,ASEAN,11.2939340883286,27.7174531720201,60.9886193008338,6.60883525835307,20.5828928847122,72.8082718569347,14.0543791513185,31.9211129957352,54.0245182799562,15779343,37.2383374897168,65.202,51.285,77.714
MY,MYS,Malaysia,Malaysia,2018,ASEAN,10.6274389987205,27.1110391043493,62.2615155183785,5.99762733949179,20.2241947357498,73.7781779247584,13.3543630815112,31.1673395436059,55.4782973748829,16212579,37.1979004697525,65.574,51.625,78.068
MY,MYS,Malaysia,Malaysia,2019,ASEAN,10.2240384296119,27.9242134883929,61.8517542998961,5.34650541549356,20.0097191475438,74.6437754369627,13.0906444427815,32.5756742599415,54.3336911695281,16636582,37.0730778714041,65.871,51.783,78.444
MY,MYS,Malaysia,Malaysia,2020,ASEAN,10.470225235867,26.1668675751684,63.3629009801003,5.95208697656225,20.4062620139352,73.6416510095026,13.1163926060995,29.5407299445132,57.3428872946367,16871915,36.9917937590368,65.473,51.371,78.053
MY,MYS,Malaysia,Malaysia,2021,ASEAN,10.2892948363062,25.9296867517211,63.7810123268587,5.3156240937413,18.2075915441849,76.4767678752754,13.1989549469401,30.4472107966697,56.353843901372,17233270,36.9647954218787,65.619,51.371,78.364
MY,MYS,Malaysia,Malaysia,2022,ASEAN,10.0105928565176,26.0718420292351,63.9175651142473,5.19491921238661,18.1493345728717,76.6557462147417,12.8121634273664,30.6808631637637,56.5069826952333,17730042,36.8498450257478,66.223,51.597,79.348
MY,MYS,Malaysia,Malaysia,2023,ASEAN,9.74966658350567,25.9966868796068,64.2536465368875,5.06522123545441,17.9909197643838,76.9438433790574,12.4842153065021,30.6700606949277,56.8457331173995,18064842,36.928399373767,66.178,51.592,79.306
MY,MYS,Malaysia,Malaysia,2024,ASEAN,9.43694338106628,26.0022237887699,64.5608215166271,4.87052992658374,17.8854047688128,77.2440806073093,12.1148752991077,30.7622606330852,57.1228640678071,18384977,37.0353087741149,66.107,51.617,79.181
MM,MMR,Myanmar,Myanmar,1991,ASEAN,70.2507549389924,7.97928043828676,21.7699760167364,67.4451962156458,9.90409022530333,22.6507264906478,72.4600354498203,6.46355354814901,21.0764211852492,17699764,44.1155712584642,68.263,59.769,76.888
MM,MMR,Myanmar,Myanmar,1992,ASEAN,69.0494486557136,9.02437127504101,21.9261688789818,65.8168976614021,11.4959531154871,22.6871492231107,71.563121965173,7.10243884196655,21.334429246888,18016005,43.8039121325732,68.145,59.24,77.189
MM,MMR,Myanmar,Myanmar,1993,ASEAN,68.8991531947652,9.61199880146011,21.4888589894749,65.8170525218156,11.8335187226391,22.3494287555453,71.2792411757496,7.89646934587047,20.8242992129863,18348410,43.6328760911708,68.076,58.943,77.355
MM,MMR,Myanmar,Myanmar,1994,ASEAN,68.6864423710462,9.78771241686271,21.5258344275589,65.5132551925218,12.1367572815196,22.3499875259586,71.1153946148755,7.98960928778193,20.8949770576677,18683139,43.413234788865,67.986,58.562,77.561
MM,MMR,Myanmar,Myanmar,1995,ASEAN,66.7602834050358,10.4707082440792,22.7690242390736,63.4461664027861,13.0074015797497,23.5464320174642,69.2771389701634,8.54424234517975,22.1786280027582,19025231,43.2206105670938,67.901,58.22,77.741
MM,MMR,Myanmar,Myanmar,1996,ASEAN,65.1613765149005,11.0993547560402,23.7392791298453,61.735063219715,13.7302927876849,24.5346560880159,67.7455786599952,9.11504597544072,23.1393844872183,19375156,43.0519578784295,67.823,57.914,77.9
MM,MMR,Myanmar,Myanmar,1997,ASEAN,63.3544853922575,11.7123122623124,24.9331972412098,59.8617376617072,14.4134426455207,25.7248196927721,65.9741035587888,9.68642701660695,24.3394694246042,19742466,42.9150542794401,67.756,57.658,78.03
MM,MMR,Myanmar,Myanmar,1998,ASEAN,62.7597463622751,12.0589001402749,25.1813434810326,59.3060874862619,14.7365603487876,25.9573638893768,65.3351070675194,10.062208341027,24.6026758486787,20122608,42.7736802307136,67.685,57.393,78.161
MM,MMR,Myanmar,Myanmar,1999,ASEAN,61.9766252582532,12.6370577026852,25.386307198971,58.4918949737796,15.3158366951571,26.1922567332351,64.5441098685689,10.6633933507709,24.7925053256895,20478640,42.4784653668408,67.535,56.857,78.409
MM,MMR,Myanmar,Myanmar,2000,ASEAN,60.7270816196845,13.5752313050639,25.6976822332959,57.1035013666899,16.3792725390459,26.5172145838424,63.3581590086846,11.5392253025316,25.1026240464714,20800913,42.1203771199851,67.339,56.2,78.689
MM,MMR,Myanmar,Myanmar,2001,ASEAN,59.9239418611121,14.2439760108328,25.8320821280552,56.2888146901989,16.9859791877051,26.725206122096,62.5340732250833,12.2751408980272,25.1907940747122,21102417,41.8470737261992,67.174,55.683,78.89
MM,MMR,Myanmar,Myanmar,2002,ASEAN,58.8806426324755,15.0041571612404,26.115195494018,55.2531074294004,17.6895268345095,27.0573657360901,61.4561498889095,13.0975763308601,25.4462657223107,21367504,41.5733536308218,66.994,55.154,79.073
MM,MMR,Myanmar,Myanmar,2003,ASEAN,57.4229185227897,15.8547752995897,26.7222968518334,53.8598222854048,18.4747641926673,27.6654135219279,59.9219116973551,14.0172438126214,26.0608444900235,21594103,41.2754630280313,66.781,54.568,79.246
MM,MMR,Myanmar,Myanmar,2004,ASEAN,56.3494128422601,16.7134246459469,26.937157894557,52.8165752573396,19.1796452578537,28.0037794848068,58.7998610570891,15.0028081044193,26.1973308384917,21805694,41.0066700926831,66.565,54.022,79.375
MM,MMR,Myanmar,Myanmar,2005,ASEAN,55.2484429557704,17.4839819399383,27.2675751042913,51.819538283606,19.7446261269502,28.4358243519685,57.6025967617322,15.9319066018772,26.4654966363906,22008149,40.7596704293487,66.343,53.504,79.462
MM,MMR,Myanmar,Myanmar,2006,ASEAN,54.2739738946819,18.2129822879765,27.5130574200016,50.9108577522851,20.2172213379523,28.8719321077778,56.5623138718339,16.8492445001306,26.5884340086147,22204774,40.5431597727588,66.123,53.031,79.507
MM,MMR,Myanmar,Myanmar,2007,ASEAN,53.479855323639,18.7334171446764,27.7867365201388,50.2643802062622,20.4237708848323,29.3118489089056,55.651562116814,17.5917618966335,26.7566835161507,22403892,40.3650981713356,65.916,52.622,79.513
MM,MMR,Myanmar,Myanmar,2008,ASEAN,52.75717622201,18.939406538756,28.303417239234,49.7518890824644,20.209825616579,30.0382964068368,54.7730580518124,18.0872367302731,27.1397052179145,22585838,40.2007930810449,65.734,52.281,79.483
MM,MMR,Myanmar,Myanmar,2009,ASEAN,52.1437485742485,19.1808205242218,28.6754309015297,49.2816733636162,20.061185011663,30.6571416247209,54.0513947993925,18.5940447483164,27.3545751960421,22768679,40.0491394340445,65.543,51.95,79.427
MM,MMR,Myanmar,Myanmar,2010,ASEAN,51.9488751807357,19.1535803370743,28.8975532430104,49.2320170441819,19.5529262077574,31.2150457682487,53.7522021436907,18.8885096728157,27.3592954714386,22995561,39.9496407154407,65.37,51.675,79.362
MM,MMR,Myanmar,Myanmar,2011,ASEAN,52.2255247233107,18.2959614030452,29.4784965520771,49.9151016297336,17.8440019477995,32.2409072894583,53.756157662066,18.5953871222594,27.6484480164672,23266915,39.90496806302,65.274,51.532,79.32
MM,MMR,Myanmar,Myanmar,2012,ASEAN,52.2790733479251,17.6929619630393,30.0279646890356,50.2040400862428,16.6496409096768,33.1463297639858,53.6504049645175,18.3824643633429,27.9671235611989,23537336,39.8473811989598,65.144,51.346,79.251
MM,MMR,Myanmar,Myanmar,2013,ASEAN,52.1571358946131,17.2545632474144,30.5883008579725,50.1958982765769,15.8316909882956,33.9724107351275,53.4499815559732,18.1925275342971,28.3574838834337,23798826,39.787118070446,64.991,51.14,79.157
MM,MMR,Myanmar,Myanmar,2014,ASEAN,52.1713288544488,16.8272696611089,31.0014014844423,50.2369997509267,15.0852482186084,34.6777520304649,53.443885648968,17.9733089606446,28.5828123365482,24050959,39.7389185188,64.84,50.951,79.051
MM,MMR,Myanmar,Myanmar,2015,ASEAN,51.6899994587835,16.7657106764191,31.5442898647975,49.932514512204,14.5528919079545,35.5145831202185,52.8446776103969,18.2195405480515,28.935788713567,24298397,39.7070473414357,64.711,50.799,78.951
MM,MMR,Myanmar,Myanmar,2016,ASEAN,51.5439005791487,16.2117313875149,32.2443680333365,48.2232762570747,14.8049494033995,36.971763628757,53.6830542424596,17.117986819744,29.1989589377964,24084188,39.296878101101,63.378,49.229,77.864
MM,MMR,Myanmar,Myanmar,2017,ASEAN,51.3367756648574,15.7039131256502,32.9593197113155,46.3168170739248,15.1655504973748,38.5176214451245,54.5063115713158,16.0438198307557,29.4498824676849,23847667,38.8817447006451,62.023,47.659,76.736
MM,MMR,Myanmar,Myanmar,2018,ASEAN,48.9375237522185,17.0167741424896,34.0457021052919,43.3957867964476,16.7332637271142,39.8709494764382,52.5148550743224,17.1997872838854,30.2853576417922,24244077,39.3102983462724,62.361,48.438,76.629
MM,MMR,Myanmar,Myanmar,2019,ASEAN,49.7566078402761,16.6405595636955,33.6028325960284,43.5242281996853,16.7050037038032,39.7707571804987,53.691517636476,16.5998648617728,29.7086175017513,23767370,38.7286477216453,60.502,46.289,75.071
MM,MMR,Myanmar,Myanmar,2020,ASEAN,46.4675606772375,18.5772975274998,34.955133291378,39.4115805832875,18.0825482342322,42.5058598086281,50.6801415428321,18.8726809174195,30.4471775397484,23870997,37.6504885824417,60.151,44.726,75.973
MM,MMR,Myanmar,Myanmar,2021,ASEAN,46.5899395765067,18.4501769325382,34.9598787644986,40.2959471812487,17.5419934020795,42.1620594166718,50.3499319177305,18.9927221620528,30.6573383702007,22117425,37.6694981445625,55.191,41.042,69.716
MM,MMR,Myanmar,Myanmar,2022,ASEAN,45.8193782127211,18.9517852035284,35.2288458177807,39.128031351848,18.5499955290933,42.3219731190587,49.8230025149361,19.1921874631025,30.9848174014688,22343279,37.6955548914732,55.218,41.071,69.755
MM,MMR,Myanmar,Myanmar,2023,ASEAN,45.2453969645892,18.7442239550243,36.0103699401709,38.4377045928104,18.4428118638025,43.1194957442255,49.3225911887202,18.9247435342933,31.7526652769865,22552833,37.7120869914658,55.192,41.051,69.736
MM,MMR,Myanmar,Myanmar,2024,ASEAN,45.3568178680874,18.1296238420573,36.5135582898552,38.4438135214621,17.6112048116128,43.9449816669251,49.4932735581772,18.4398232680816,32.0668959372731,22744175,37.6844137015302,55.129,40.959,69.714
PH,PHL,Philippines,Philippines,1991,ASEAN,44.0794150779753,16.611696934329,39.3088924971693,30.4784188407023,12.9075171542194,56.6140640050783,52.8220609700383,18.9927254276961,28.1852136022656,23033945,39.2582251976377,61.42,47.429,75.889
PH,PHL,Philippines,Philippines,1992,ASEAN,44.2872368967329,16.5060771792597,39.2066727314376,31.9327363739149,12.7671744766191,55.300089149466,52.2297927548921,18.9097696042772,28.8604304161974,23650303,39.2640381816673,61.46,47.48,75.909
PH,PHL,Philippines,Philippines,1993,ASEAN,44.5995514403218,16.0970944411233,39.303349840528,32.7945289827532,12.2540768232577,54.951394193989,52.1838864172343,18.5661104032678,29.2500102060125,24316012,39.2490306387413,61.465,47.483,75.905
PH,PHL,Philippines,Philippines,1994,ASEAN,43.4712084820796,16.3789791244506,40.1498123934699,30.7650179428515,12.5023827850973,56.7325992720512,51.6392694358094,18.8710144119025,29.4897092988112,24909091,39.2608626304348,61.422,47.432,75.891
PH,PHL,Philippines,Philippines,1995,ASEAN,42.842238521994,16.2275692807199,40.9301962655391,31.1403030066786,12.2477482393909,56.6119383591902,50.3671744608256,18.7867885508118,30.8460303040168,25519644,39.2665391413767,61.374,47.374,75.871
PH,PHL,Philippines,Philippines,1996,ASEAN,40.4064446113874,17.3850377004078,42.2085176882048,30.242080340888,11.6338574101709,58.1240723799451,46.9317332767236,21.0771635000614,31.9910967193428,26190802,39.2242207779663,61.304,47.279,75.82
PH,PHL,Philippines,Philippines,1997,ASEAN,39.0398024026704,17.4679375258693,43.4922562193602,28.2094789996849,11.8516538866818,59.9388671136333,45.9819140222934,21.0679067102521,32.9501855887033,26927107,39.1867570474615,61.248,47.204,75.775
PH,PHL,Philippines,Philippines,1998,ASEAN,37.3061593862281,17.0827524829953,45.6110769390553,26.0488749745065,11.6288633534072,62.3222616720863,44.5084209821211,20.5720817289326,34.9194850542593,27834611,39.1451635519534,61.311,47.269,75.794
PH,PHL,Philippines,Philippines,1999,ASEAN,37.526862391756,16.976233553962,45.496904054282,26.8029433523735,11.9800046254164,61.2170520222102,44.3661131796555,20.1626177716506,35.4712749626695,28772445,39.0710556575918,61.296,47.234,75.759
PH,PHL,Philippines,Philippines,2000,ASEAN,35.7809092921966,16.905357152866902,47.3137195412479,23.6703233766558,12.3469113197008,63.9827562957113,43.4888688302479,19.8066447152973,36.7044807212305,29661770,39.0233118252889,61.256,47.176,75.719
PH,PHL,Philippines,Philippines,2001,ASEAN,35.5579854747277,16.4873407415809,47.954670380761,23.5392764973286,11.7059295903292,64.7547939123422,43.1965275073013,19.5261872340511,37.2772852586476,30515119,38.9866904992243,61.24,47.148,75.696
PH,PHL,Philippines,Philippines,2002,ASEAN,35.3527859264748,16.2256240546885,48.4215999607625,23.3970339752868,11.2660747809429,65.3368912437703,42.9496358272219,19.3769845665838,37.6733796061943,31307312,38.9807978404534,61.206,47.108,75.673
PH,PHL,Philippines,Philippines,2003,ASEAN,34.843476707592004,16.2356145915591,48.9209087008489,23.0129501204656,11.1458682087899,65.8411816707445,42.3558434008258,19.4675935971392,38.176563002035,32101597,38.9646066518124,61.143,47.034,75.627
PH,PHL,Philippines,Philippines,2004,ASEAN,34.2945754969959,16.4755346552149,49.2298898477891,22.4827070663546,11.3199674217125,66.1973255119329,41.6361956856571,19.6799498281964,38.6838544861466,33146452,38.4626143395378,61.524,46.711,76.732
PH,PHL,Philippines,Philippines,2005,ASEAN,33.7683832308762,16.4737808765234,49.7578358926005,22.2220012557881,11.137549351936,66.6404415318099,41.1113336724909,19.8673656371484,39.0212956914777,34017208,39.0366516852294,61.589,47.449,76.113
PH,PHL,Philippines,Philippines,2006,ASEAN,33.214053331133,16.5553114873051,50.2306321766998,21.8730948417668,11.0611263694139,67.0657787888192,40.5241556585268,20.0967253231009,39.3791289018173,34684599,39.3066876742614,61.418,47.6,75.638
PH,PHL,Philippines,Philippines,2007,ASEAN,32.5664143564638,16.8212414954478,50.6123441480884,21.4142034740917,11.2150479972602,67.3707485286481,39.7959492816939,20.4555138057409,39.7485320883518,35381465,39.4438415707207,61.259,47.605,75.333
PH,PHL,Philippines,Philippines,2008,ASEAN,32.366229095968,16.6743907044337,50.9593888378512,21.2155497242974,10.8452940202517,67.9391636338845,39.5027746671103,20.4050729700097,40.09215236288,36070857,39.140098612018,61.065,47.063,75.514
